474,0,210,14.89,10,9000,150
475,0,210,3.12,25,2500,500
476,0,210,14.9,40,6900,300
477,0,210,13.41,45,50,50
478,0,210,12.17,20,4000,250
479,0,210,8.18,25,1800,450
480,0,210,12.87,10,5250,250
481,0,210,8.71,50,7200,400
482,0,210,10.58,30,5500,500
483,0,210,3.48,50,900,450
484,0,210,8.77,45,2500,50
485,0,210,9.76,45,3500,500
486,0,210,9.29,10,4250,250
487,0,210,5.5,30,6150,150
488,0,210,5.49,20,3450,150
489,0,210,14.32,50,3250,50
490,0,210,8.18,45,3000,300
491,0,210,9.45,40,1600,100
492,0,210,14.63,45,9500,50
493,0,210,7.25,20,3600,450
494,0,210,9.73,25,500,500
495,0,210,9.22,15,500,500
496,0,210,10.71,40,5250,350
497,0,210,8.01,25,2800,400
498,0,210,8.25,40,7500,150
499,0,210,6.53,45,6650,50
500,0,210,11.18,30,1000,250
501,0,210,2.53,20,5850,450
502,0,210,13.81,50,2800,100
503,0,210,2.32,40,9450,450
504,0,210,5.4,30,9600,100
505,0,210,9.39,25,5700,300
506,0,210,9.52,45,9200,400
507,0,210,4.3,35,8800,100
508,0,210,9.48,25,900,150
509,0,210,3.39,50,300,300
510,0,210,11.0,20,4400,200
511,0,210,3.31,40,700,350
512,0,210,10.49,45,7500,100
513,0,210,13.85,30,9450,450
514,0,210,5.21,50,8550,450
515,0,210,6.21,15,9600,200
516,0,210,9.63,5,450,450
517,0,210,12.87,35,3000,500
518,0,210,4.94,35,7200,150
519,0,210,10.69,15,2100,300
520,0,210,8.75,35,6300,450
521,0,210,5.32,30,1800,450
522,0,210,9.71,20,3150,150
523,0,210,9.62,40,8700,300
524,0,210,14.79,40,2800,200
525,0,210,3.23,15,250,250
526,0,210,14.8,5,7700,350
527,0,210,4.73,35,3250,250
528,0,210,14.58,50,8000,100
529,0,210,12.94,50,9000,450
530,0,210,7.66,15,7200,300
531,0,210,9.38,5,5550,50
532,0,210,8.1,20,5000,250
533,0,210,14.73,30,9450,450
534,0,210,12.55,50,400,400
535,0,210,6.67,5,7300,100
536,0,210,12.07,40,2000,200
537,0,210,9.07,50,2000,200
538,0,210,14.41,25,450,450
539,0,210,4.64,40,3900,300
540,0,210,13.98,50,8650,50
541,0,210,14.92,25,4300,100
542,0,210,12.1,5,7600,400
543,0,210,6.28,45,7500,500
544,0,210,4.51,20,6450,150
545,0,210,13.18,10,300,300
546,0,210,4.82,45,6600,50
547,0,210,9.12,15,8200,100
548,0,210,14.29,30,5600,400
549,0,210,4.15,30,2000,500
550,0,210,13.32,5,7200,200
551,0,210,14.24,15,4900,100
552,0,210,13.21,15,5600,100
553,0,210,10.15,35,3500,250
554,0,210,7.46,20,5200,100
555,0,210,10.72,5,4100,100
556,0,210,2.88,40,4500,500
557,0,210,3.11,45,4900,350
558,0,210,3.4,30,8550,450
559,0,210,10.04,40,9750,250
560,0,210,12.26,20,7500,500
561,0,210,6.9,45,9000,450
562,0,210,13.2,25,5400,450
563,0,210,2.02,50,9500,500
564,0,210,2.97,35,10000,500
565,0,210,3.1,15,9500,250
566,0,210,2.11,35,4800,400
567,0,210,14.58,50,3150,450
568,0,210,1.63,35,5250,250
569,0,210,11.44,10,300,300
570,0,210,8.65,25,1800,300
571,0,210,14.13,15,8150,50
572,0,210,6.99,5,6900,300
573,0,210,14.29,5,6500,500
574,0,210,2.47,40,2450,350
575,0,210,4.24,40,4550,350
576,0,210,2.61,15,400,400
577,0,210,1.74,5,7500,50
578,0,210,12.97,50,5400,200
579,0,210,5.46,25,9000,500
580,0,210,14.22,50,3300,150
581,0,210,9.26,25,2400,400
582,0,210,9.2,15,2100,150
583,0,210,3.86,20,8750,350
584,0,210,2.71,50,8850,150
585,0,210,6.0,25,3250,250
586,0,210,10.05,25,3900,150
587,0,210,10.32,30,3150,350
588,0,210,4.32,15,8000,500
589,0,210,5.04,45,5250,350
590,0,210,13.16,25,9400,200
591,0,210,7.48,5,6000,300
592,0,210,11.87,10,9900,300
593,0,210,10.86,35,6000,250
594,0,210,5.66,50,5750,50
595,0,210,7.42,35,6300,300
596,0,210,8.77,35,9000,200
597,0,210,13.34,35,3300,300
598,0,210,9.59,25,2000,250
599,0,210,10.57,50,7000,200
600,0,210,14.05,50,5500,500
601,0,210,7.84,40,1200,300
602,0,210,6.78,45,7000,200
603,0,210,7.75,35,4400,400
604,0,210,10.15,50,9500,500
605,0,210,7.86,25,1800,100
606,0,210,6.23,15,6900,300
607,0,210,5.06,50,6600,200
608,0,210,3.23,30,5850,450
609,0,210,2.82,50,1750,50
610,0,210,4.54,20,9800,100
611,0,210,10.81,5,9000,500
612,0,210,6.79,25,8100,150
613,0,210,2.84,50,8700,300
614,0,210,7.85,40,9750,150
615,0,210,4.79,10,2750,250
616,0,210,9.24,20,4000,250
617,0,210,1.74,50,1200,150
618,0,210,14.32,45,5700,300
619,0,210,4.7,45,7400,100
620,0,210,13.34,20,8850,150
621,0,210,13.48,25,7900,100
622,0,210,4.11,50,450,450
623,0,210,6.79,20,7650,450
624,0,210,5.52,25,4300,50
625,0,210,13.31,35,800,200
626,0,210,11.38,30,7250,250
627,0,210,10.19,20,4500,450
628,0,210,10.66,40,250,50
629,0,210,6.37,50,7450,50
630,0,210,14.84,20,4500,250
631,0,210,10.0,40,9750,250
632,0,210,9.19,30,4400,200
633,0,210,14.52,25,8000,500
634,0,210,4.79,35,6500,100
635,0,210,6.51,50,6300,350
636,0,210,7.12,10,6800,400
637,0,210,1.61,40,9500,250
638,0,210,3.68,45,4500,250
639,0,210,10.27,20,500,250
640,0,210,9.03,35,7350,350
641,0,210,14.0,20,7000,200
642,0,210,6.74,25,3500,350
643,0,210,9.15,35,9200,200
644,0,210,8.79,30,3850,350
645,0,210,2.96,5,1950,50
646,0,210,11.07,50,8500,250
647,0,210,12.35,35,1600,50
648,0,210,4.88,35,8400,200
649,0,210,10.86,10,4400,400
650,0,210,5.27,40,7200,100
651,0,210,2.43,20,5600,350
652,0,210,6.43,15,6500,500
653,0,210,12.27,45,5250,350
654,0,210,7.14,25,2800,400
655,0,210,4.67,45,6300,150
656,0,210,9.8,25,3500,500
657,0,210,10.79,15,3500,500
658,0,210,7.8,40,800,100
659,0,210,10.55,15,9800,350
660,0,210,6.44,5,5850,450
661,0,210,6.83,20,8400,400
662,0,210,4.47,45,8500,250
663,0,210,5.01,10,2100,350
664,0,210,1.72,10,9100,350
665,0,210,5.11,20,2850,150
666,0,210,7.1,5,7100,50
667,0,210,9.89,10,9800,200
668,0,210,11.14,20,5750,50
669,0,210,14.59,30,9000,200
670,0,210,12.23,5,7600,50
671,0,210,1.58,5,6450,150
672,0,210,13.41,30,7350,350
673,0,210,7.15,40,750,150
674,0,210,4.62,25,8400,350
675,0,210,6.83,20,4200,300
676,0,210,2.45,40,3600,400
677,0,210,3.71,35,6600,300
678,0,210,7.17,20,5250,350
679,0,210,5.42,35,5100,100
680,0,210,9.81,40,1500,500
681,0,210,11.04,20,4750,250
682,0,210,10.15,50,7600,400
683,0,210,10.81,10,3200,400
684,0,210,9.91,30,8400,350
685,0,210,5.07,10,7500,250
686,0,210,2.56,5,1150,50
687,0,210,11.74,50,2700,300
688,0,210,11.79,45,2450,350
689,0,210,7.87,35,700,350
690,0,210,4.44,20,2250,450
691,0,210,10.84,40,9000,450
692,0,210,6.61,15,2400,300
693,0,210,8.59,20,1800,300
694,0,210,12.35,15,5250,350
695,0,210,5.09,5,5400,450
696,0,210,7.22,45,2500,500
697,0,210,5.18,35,600,150
698,0,210,13.13,45,1800,450
699,0,210,9.38,40,1000,100
700,0,210,10.96,35,1200,200
701,0,210,11.43,30,2900,50
702,0,210,5.41,35,5250,150
703,0,210,8.4,40,7600,400
704,0,210,13.99,25,7150,50
705,0,210,9.39,15,3750,250
706,0,210,8.53,40,5500,250
707,0,210,5.58,35,2700,300
708,0,210,2.89,35,9600,400
709,0,210,2.1,45,2450,350
710,0,210,11.47,25,8400,300
711,0,210,13.92,20,8250,150
712,0,210,11.32,15,2000,250
713,0,210,11.59,40,900,300
714,0,210,3.88,45,5650,50
715,0,210,8.88,10,400,400
716,0,210,5.37,50,7200,300
717,0,210,1.88,5,1750,250
718,0,210,14.54,30,2250,150
719,0,210,12.06,40,4200,200
720,0,210,9.52,35,9600,400
721,0,210,3.62,15,10000,400
722,0,210,2.39,45,9900,450
723,0,210,2.04,50,5300,50
724,0,210,7.32,25,500,250
725,0,210,1.71,15,2800,100
726,0,210,11.63,15,1250,250
727,0,210,10.0,25,1050,350
728,0,210,1.58,5,2450,50
729,0,210,11.17,35,6000,400
730,0,210,3.69,30,8750,250
731,0,210,1.96,20,8700,100
732,0,210,11.39,20,3900,300
733,0,210,10.39,45,5600,350
734,0,210,7.43,5,4400,400
735,0,210,13.31,30,8800,400
736,0,210,12.63,5,5000,200
737,0,210,8.66,35,10000,500
738,0,210,13.65,15,4550,50
739,0,210,2.48,40,7800,300
740,0,210,4.18,35,3400,200
741,0,210,11.63,30,2700,300
742,0,210,12.31,15,5250,250
743,0,210,10.86,5,1300,50
744,0,210,4.32,15,9800,350
745,0,210,12.97,15,6400,400
746,0,210,3.58,45,3200,400
747,0,210,14.94,5,5750,250
748,0,210,10.72,35,5200,100
749,0,210,5.54,20,2200,200
750,0,210,3.16,45,5200,100
751,0,210,3.62,25,7200,400
752,0,210,12.06,35,7200,400
753,0,210,5.17,15,5200,100
754,0,210,7.81,45,7100,100
755,0,210,4.23,5,3150,50
756,0,210,3.9,20,5400,300
757,0,210,12.99,35,7000,250
758,0,210,9.2,30,8250,250
759,0,210,9.83,35,150,50
760,0,210,2.07,5,3500,350
761,0,210,3.96,50,3900,300
762,0,210,8.6,15,4000,250
763,0,210,3.61,45,3150,450
764,0,210,6.29,10,1200,50
765,0,210,2.28,45,3850,350
766,0,210,12.12,35,8750,350
767,0,210,6.1,35,8550,450
768,0,210,1.91,30,7650,50
769,0,210,7.63,50,7300,100
770,0,210,13.52,30,3750,150
771,0,210,3.5,15,6300,150
772,0,210,6.28,30,6400,200
773,0,210,8.25,15,6600,50
774,0,210,11.52,20,3600,300
775,0,210,6.79,10,10000,200
776,0,210,4.81,35,5800,200
777,0,210,6.82,20,1250,250
778,0,210,14.6,45,1200,150
779,0,210,5.53,10,3850,350
780,0,210,12.63,50,8000,200
781,0,210,11.75,20,400,400
782,0,210,12.87,30,1500,300
783,0,210,11.85,5,4100,100
784,0,210,12.4,25,8750,250
785,0,210,14.16,30,9450,450
786,0,210,4.92,45,10000,250
787,0,210,12.63,30,4900,100
788,0,210,4.35,25,6800,400
789,0,210,11.43,5,8850,150
790,0,210,5.24,35,2000,250
791,0,210,11.99,5,5600,400
792,0,210,13.31,25,4200,150
793,0,210,2.8,25,2000,500
794,0,210,12.08,10,8500,250
795,0,210,8.82,20,4550,350
796,0,210,5.56,45,8100,450
797,0,210,4.53,25,6400,400
798,0,210,9.93,25,500,250
799,0,210,10.72,50,8000,250
800,0,210,5.66,20,450,450
801,0,210,10.29,25,6300,350
802,0,210,13.45,30,9900,150
803,0,210,9.97,20,9000,450
804,0,210,1.6,45,8750,350
805,0,210,11.41,40,7400,100
806,0,210,10.97,45,700,350
807,0,210,9.33,5,4950,450
808,0,210,9.4,5,500,500
809,0,210,2.92,20,1800,300
810,0,210,3.45,30,4000,500
811,0,210,9.95,40,5000,200
812,0,210,7.08,35,1800,450
813,0,210,9.02,25,4200,350
814,0,210,10.53,5,5250,50
815,0,210,8.63,10,7000,200
816,0,210,14.55,40,2700,300
817,0,210,13.28,30,4200,350
818,0,210,10.06,30,8550,450
819,0,210,11.09,25,2100,100
820,0,210,2.33,10,7500,250
821,0,210,2.75,10,2850,150
822,0,210,6.68,35,3850,350
823,0,210,14.17,45,8550,450
824,0,210,13.79,5,250,50
825,0,210,11.35,50,7500,500
826,0,210,6.83,40,9600,400
